X,Y,Date,Year,Incident Name,perimeterd,Acres Burned,stateCode,State,Category,,AL,Alabama
-122.2168241,38.51281853,11/01/2011,2008,CAPELL,15/08/2008,110.4019377,CA,California,Least Severe,,,
-85.8626115,33.47292284,19/12/2016,2016,Lake Chinnabee,15/12/2016,2229.851933,AL,Alabama,Least Severe,,,
-119.3128034,36.87044536,11/01/2011,2008,SUNNY,02/09/2008,12.72330619,CA,California,Least Severe,,,
-108.9034991,44.44108532,26/04/2016,2016,LAKE KATRINE,25/04/2016,17.60842747,WY,Wyoming,Least Severe,,,
-123.0423877,40.92348732,08/09/2008,2008,Rip,05/09/2008,2.61341786,CA,California,Least Severe,,,
-112.1143696,35.94973712,29/07/2018,2018,RAIN,28/07/2018,604.9896942,AZ,Arizona,Least Severe,,,
-74.92639822,41.17328091,22/07/2010,2010,Brisco Mountain,11/05/2010,4.29663357,PA,Pennsylvania,Least Severe,,,
-147.8124358,64.90339715,27/10/2010,2010,Red Fox,26/05/2010,1.83380672,AK,Alaska,Least Severe,,,
-114.8577535,45.39031309,,2000,,31/12/2000,234.2705872,ID,Idaho,Least Severe,,,
-111.5250354,40.35430772,,2000,Vivan,31/12/2000,1713.487844,UT,Utah,Least Severe,,,
-112.620309,40.08178169,04/10/2017,2017,Flat,30/08/2017,15.39909331,UT,Utah,Least Severe,,,
-159.8564497,63.2019172,16/06/2018,2018,Simon Creek,09/06/2018,2.43693241,AK,Alaska,Least Severe,,,
-103.1943665,29.30717211,08/02/2016,2016,Powerline,05/02/2016,1792.329986,TX,Texas,Least Severe,,,
-107.1510062,43.92389753,11/01/2012,2010,North Fork Otter Creek,05/11/2010,53.35900785,WY,Wyoming,Least Severe,,,
-108.0083222,39.75073989,10/07/2017,2017,DEER GULCH,09/07/2017,56.06363605,CO,Colorado,Least Severe,,,
-108.5061667,38.55810586,11/01/2017,2016,Kelso,24/06/2016,713.4721082,CO,Colorado,Least Severe,,,
-118.8420103,44.85332653,22/07/2011,2003,Bull Spring,09/07/2003,1268.391492,OR,Oregon,Least Severe,,,
-94.8791277,34.22011348,20/06/2017,2017,Glover,19/06/2017,45.665424,OK,Oklahoma,Least Severe,,,
-110.4209703,31.89089599,05/02/2016,2016,ROUND CORRAL,15/01/2016,215.5046492,AZ,Arizona,Least Severe,,,
-156.2010239,63.16764464,19/07/2016,2016,Twin Mountain,19/07/2016,20.30397947,AK,Alaska,Least Severe,,,
-107.3394728,35.53589836,17/08/2011,2011,Heifer,14/08/2011,520.2702796,NM,New Mexico,Least Severe,,,
-116.854746,43.82274821,31/08/2007,2007,Pearlie,25/07/2007,511.906422,ID,Idaho,Least Severe,,,
-101.2748531,32.10801085,28/06/2011,2011,821,27/02/2011,2990.790601,TX,Texas,Least Severe,,,
-101.2748531,32.10801085,23/09/2011,2011,Mitchell Complex 821,27/02/2011,2990.790601,TX,Texas,Least Severe,,,
-95.25590102,32.51185062,07/02/2012,2011,Henderson 414,24/08/2011,1.85968287,TX,Texas,Least Severe,,,
-115.8425928,48.54974346,,2000,Obrien,31/12/2000,166.9741223,MT,Montana,Least Severe,,,
-103.3697182,46.92480594,,2000,Painted Canyon,31/12/2000,270.3272692,ND,North Dakota,Least Severe,,,
-104.9084728,44.91064475,07/08/2018,2018,BRUSH,12/07/2018,89.53665755,WY,Wyoming,Least Severe,,,
-94.60270342,32.36576079,07/02/2012,2011,Henderson 412,24/08/2011,1.20991256,TX,Texas,Least Severe,,,
-95.25226505,32.35997927,07/02/2012,2011,Henderson 421,24/08/2011,1.66470911,TX,Texas,Least Severe,,,
-158.2755109,64.32570001,22/08/2017,2017,Khotol,18/08/2017,20131.87132,AK,Alaska,Severe,,,
-119.5830746,35.02561168,08/06/2016,2016,SODA,07/06/2016,2000.289116,CA,California,Least Severe,,,
-110.6665097,44.38267836,02/11/2010,2008,Outlet,22/09/2008,8.93147368,WY,Wyoming,Least Severe,,,
-109.0814042,38.77916382,29/03/2013,2009,Steamboat,11/07/2009,159.5882069,UT,Utah,Least Severe,,,
-120.5755991,34.7862754,04/10/2010,2004,Umbra,17/08/2004,0.24446888,CA,California,Least Severe,,,
-103.6344856,46.88702425,,2000,Square Butte #1,31/12/2000,117.7987529,ND,North Dakota,Least Severe,,,
-110.7288363,43.89281863,,2000,Moran,31/12/2000,3057.122916,WY,Wyoming,Least Severe,,,
-115.0306853,45.55710583,,2000,Three Bears,31/12/2000,207.8765222,ID,Idaho,Least Severe,,,
-116.6222584,43.83873162,16/08/2012,2012,Jenni,05/08/2012,100.8389627,ID,Idaho,Least Severe,,,
-115.6806723,46.93181903,01/09/2015,2015,Minnesaka,31/08/2015,226.3260636,ID,Idaho,Least Severe,,,
-123.4592177,42.80068312,12/06/2015,2015,Peavine Creek,07/05/2015,148.7919055,OR,Oregon,Least Severe,,,
-113.7161903,47.73043027,30/08/2015,2015,Squeezer,29/08/2015,113.5279055,MT,Montana,Least Severe,,,
-119.8746967,37.54243249,24/06/2013,2013,Carstens,23/06/2013,1733.769183,CA,California,Least Severe,,,
-123.5348971,40.32284449,05/10/2015,2015,Lassics,02/10/2015,17957.14189,CA,California,Moderate,,,
-115.7311922,45.93514016,14/09/2015,2015,Baldy,13/09/2015,6686.249052,ID,Idaho,Less Severe,,,
-108.5489811,42.61070807,16/01/2013,2007,Red Canyon,24/07/2007,26.20666494,WY,Wyoming,Least Severe,,,
-123.379674,41.81639698,09/09/2014,2014,Ranch,08/09/2014,2.38040661,CA,California,Least Severe,,,
-123.617278,41.87058989,06/09/2014,2014,El Capitan,05/09/2014,0.19681355,CA,California,Least Severe,,,
-105.9674648,38.3923511,28/06/2013,2013,Ox Cart,27/06/2013,1153.107911,CO,Colorado,Least Severe,,,
-114.0998655,42.60715775,,2000,N Hazelton,02/08/2000,93.77995733,ID,Idaho,Least Severe,,,
-123.6487152,41.8160708,06/09/2014,2014,Buck,05/09/2014,0.14498829,CA,California,Least Severe,,,
-108.8790679,36.03177693,25/06/2014,2014,Asaayi Lake,25/06/2014,13499.05596,AZ,Arizona,Moderate,,,
-141.2938203,64.02300836,08/08/2018,2018,Top of the World,08/07/2018,31.31967888,AK,Alaska,Least Severe,,,
-122.2802058,43.04058441,15/08/2015,2015,National,14/08/2015,119.5638313,OR,Oregon,Least Severe,,,
-158.112982,62.10111834,08/08/2018,2018,Ophir Creek,09/06/2018,66.03847836,AK,Alaska,Least Severe,,,
-112.959427,36.31848577,05/07/2013,2013,Willow,03/07/2013,223.1734136,AZ,Arizona,Least Severe,,,
-107.2617372,42.98694001,07/08/2018,2018,MARTIN,10/07/2018,51.48203377,WY,Wyoming,Least Severe,,,
-115.9039299,47.11452018,14/09/2015,2015,Breezy,14/09/2015,1196.126214,ID,Idaho,Least Severe,,,
-114.3194781,46.9479049,16/08/2015,2015,Wildhorse Point,15/08/2015,64.93798844,MT,Montana,Least Severe,,,
-115.4206848,46.08459846,14/09/2015,2015,Slide,13/09/2015,10283.59,ID,Idaho,Moderate,,,
-122.360551,38.44100889,23/06/2014,2013,SILVERADO,30/04/2013,60.2122846,CA,California,Least Severe,,,
-115.6656016,48.29406746,29/09/2015,2015,Klatawa,25/09/2015,4671.459466,MT,Montana,Least Severe,,,
-114.6252781,46.11302606,03/09/2015,2015,Rock Point,02/09/2015,934.6039806,ID,Idaho,Least Severe,,,
-115.6246484,46.40497759,15/09/2015,2015,Yoosa,13/09/2015,344.9506394,ID,Idaho,Least Severe,,,
-119.2949903,48.97277868,22/09/2015,2015,9 Mile,22/09/2015,4712.924551,WA,Washington,Least Severe,,,
-122.5911957,39.16032367,23/06/2014,2013,INDIAN,07/08/2013,35.77302131,CA,California,Least Severe,,,
-115.5038577,46.47804382,15/09/2015,2015,Footrot,13/09/2015,208.4342421,ID,Idaho,Least Severe,,,
-116.0119608,47.1865347,14/09/2015,2015,Marble Creek,14/09/2015,2828.723138,ID,Idaho,Least Severe,,,
-122.5405752,38.88126017,23/06/2014,2013,CANTWELL,08/11/2013,132.2901942,CA,California,Least Severe,,,
-106.8918121,43.78783532,13/09/2018,2018,EK ROAD,21/08/2018,2.9347925,WY,Wyoming,Least Severe,,,
-81.25127363,26.02332309,18/06/2015,2015,Pekel,17/06/2015,1.33453344,FL,Florida,Least Severe,,,
-108.4829264,33.68787301,25/06/2015,2015,Pinon,23/06/2015,3097.008434,NM,New Mexico,Least Severe,,,
-122.3368033,38.23461758,23/06/2014,2013,AMIGAS,04/07/2013,10.29017842,CA,California,Least Severe,,,
-118.8930868,36.6662632,02/05/2011,2007,Baldy Ridge,01/11/2007,19.69244778,CA,California,Least Severe,,,
-117.6355287,39.70766234,,2000,Edwards Fire,31/12/2000,2240.587423,NV,Nevada,Least Severe,,,
-118.203916,48.7583296,23/09/2015,2015,Renner,22/09/2015,13776.67212,WA,Washington,Moderate,,,
-81.176421,25.69103199,21/10/2015,2015,Oppossum,09/07/2015,14.85248306,FL,Florida,Least Severe,,,
-109.316341,45.1572754,22/04/2015,2015,West Fork Road,,257.0787591,MT,Montana,Least Severe,,,
-122.251164,38.66006469,23/06/2014,2013,PUTAH,03/10/2013,303.9268007,CA,California,Least Severe,,,
-118.6936216,44.53128876,22/08/2015,2015,306 Jerrys Draw,21/08/2015,153.8687012,OR,Oregon,Least Severe,,,
-122.5759706,38.92951135,23/06/2014,2013,DAM,23/11/2013,22.64108636,CA,California,Least Severe,,,
-112.1963852,46.56416748,16/12/2015,2015,RV Ranch,20/07/2015,116.4150087,MT,Montana,Least Severe,,,
-119.6424557,37.11633557,23/06/2014,2013,GOLD,30/04/2013,183.6424187,CA,California,Least Severe,,,
-120.528255,34.55790268,,2000,Migueleto,05/01/2000,8.172128,CA,California,Least Severe,,,
-120.3558234,38.76603009,31/12/2015,2015,Kyburz,31/07/2015,84.01945361,CA,California,Least Severe,,,
-121.6294561,37.21949115,,2000,Utc,31/12/2000,254.5110369,CA,California,Least Severe,,,
-120.6946305,40.04762662,20/04/2015,2015,Ward,17/04/2015,129.3071112,CA,California,Least Severe,,,
-118.1480341,40.5448954,,2000,Star Fire,31/12/2000,53.8704466,NV,Nevada,Least Severe,,,
-112.2426775,42.80310339,19/07/2016,2016,Rapid Creek,06/07/2016,96.62148041,ID,Idaho,Least Severe,,,
-119.7773563,37.0195068,23/06/2014,2013,ROLLING,16/06/2013,481.957077,CA,California,Least Severe,,,
-106.6060003,43.03566227,07/08/2018,2018,SAND HILL,05/08/2018,7.2126765,WY,Wyoming,Least Severe,,,
-83.64748479,44.64716562,05/05/2015,2015,Unhappy Camper,04/05/2015,471.6930774,MI,Michigan,Least Severe,,,
-116.6538595,33.95813439,23/06/2014,2013,WATER,21/05/2013,89.70110284,CA,California,Least Severe,,,
-105.4830698,44.64644538,10/09/2015,2015,Collins,08/09/2015,0.82612836,WY,Wyoming,Least Severe,,,
-114.1376451,48.50098342,06/07/2015,2015,Glacier Rim,05/07/2015,95.56979227,MT,Montana,Least Severe,,,
-117.2533102,33.95867254,23/06/2014,2013,HEACOCK,19/07/2013,40.57020154,CA,California,Least Severe,,,
-121.9096246,37.97109344,23/06/2014,2013,KIRKER,01/07/2013,478.0438406,CA,California,Least Severe,,,
-124.101519,40.11997811,26/08/2015,2015,Horse,25/08/2015,145.9042695,CA,California,Least Severe,,,
-113.1866107,36.37609802,12/08/2015,2015,High Meadow,11/08/2015,1211.598738,AZ,Arizona,Least Severe,,,
-118.6538945,34.71283139,23/06/2014,2013,LIEBRE,12/11/2013,14.52182959,CA,California,Least Severe,,,
-107.2682911,46.73377229,05/02/2018,2017,McGinnis Creek,15/07/2017,628.8907285,MT,Montana,Least Severe,,,
-111.2085009,46.34417417,27/07/2015,2015,Cabin Gulch,26/07/2015,1622.926782,MT,Montana,Least Severe,,,
-118.6844087,34.56729729,23/06/2014,2013,TOWNSEND,22/06/2013,29.87112723,CA,California,Least Severe,,,
-109.1665007,40.68085249,,2000,Pot Creek,31/12/2000,844.0837277,UT,Utah,Least Severe,,,
-105.5804839,46.38464513,05/02/2018,2017,MM17,31/07/2017,2.13451439,MT,Montana,Least Severe,,,
-116.1556926,48.26737575,,2000,East Thunder,31/12/2000,10.62707505,ID,Idaho,Least Severe,,,
-119.6703458,43.8476258,,2000,Silver Creek,21/06/2000,3.74093688,OR,Oregon,Least Severe,,,
-106.9260658,46.29039346,05/02/2018,2017,North Reservation,28/08/2017,10.33649271,MT,Montana,Least Severe,,,
-100.148669,33.25128448,23/09/2011,2011,Rock Creek,19/06/2011,9331.711751,TX,Texas,Less Severe,,,
-111.2772943,34.48047379,18/08/2011,2011,Scout,18/08/2011,809.8331542,AZ,Arizona,Least Severe,,,
-85.70085994,33.86136604,24/06/2011,2011,Flat Tire,23/06/2011,2.35626155,AL,Alabama,Least Severe,,,
-109.2831306,38.8215045,13/08/2008,2003,Proudfoot,31/12/2003,11.88502461,UT,Utah,Least Severe,,,
-122.5862188,41.79294652,,2000,Anderson 2,12/07/2000,29.40942616,CA,California,Least Severe,,,
-94.38179621,31.00164075,23/09/2011,2011,Rockland,20/06/2011,418.4100673,TX,Texas,Least Severe,,,
-106.3636123,46.33798442,06/02/2018,2017,Sand Creek North - Rosebud,22/08/2017,0.50552074,MT,Montana,Least Severe,,,
-105.4535333,32.98609553,05/03/2012,2003,Walker,09/05/2003,3435.440036,NM,New Mexico,Least Severe,,,
-111.1971456,34.52890719,21/08/2015,2015,General,20/08/2015,2692.323603,AZ,Arizona,Least Severe,,,
-110.8910623,34.51950568,07/07/2015,2015,Alder,06/07/2015,2293.596491,AZ,Arizona,Least Severe,,,
-110.9264376,33.06765302,06/07/2015,2015,Kearny River,19/06/2015,1419.839485,AZ,Arizona,Least Severe,,,
-115.7965029,48.13351563,20/08/2015,2015,Berray 2,18/08/2015,118.4300415,MT,Montana,Least Severe,,,
-161.5406373,68.01862754,,2000,Uchugrak Hills,21/06/2000,784.9126942,AK,Alaska,Least Severe,,,
-86.1630263,33.20426299,18/12/2015,2015,Lake Virginia,17/12/2015,394.9541725,AL,Alabama,Least Severe,,,
-82.79175624,38.62479586,11/05/2015,2015,Green,08/05/2015,109.560094,OH,Ohio,Least Severe,,,
-120.5763513,48.75633669,30/08/2015,2015,Eureka Lake,29/08/2015,20.35277145,WA,Washington,Least Severe,,,
-98.46420754,32.33721251,23/09/2011,2011,School Hill Cemetery,02/03/2011,20.60462209,TX,Texas,Least Severe,,,
-94.04662778,32.98453154,23/09/2011,2011,Linden 309,16/07/2011,2.19173493,TX,Texas,Least Severe,,,
-106.7228913,40.72258298,23/07/2014,2014,South Fork,22/07/2014,4.07791033,CO,Colorado,Least Severe,,,
-119.9397152,39.72894973,,2000,Cold Springs Fire,31/12/2000,705.8310681,NV,Nevada,Least Severe,,,
-153.837374,63.48806949,10/07/2015,2015,King Creek,09/07/2015,2321.578911,AK,Alaska,Least Severe,,,
-85.61536518,33.87369706,10/11/2014,2014,Wonderer,10/11/2014,1.14710248,AL,Alabama,Least Severe,,,
-118.7038671,42.01093675,12/07/2014,2014,Denio Basin,11/07/2014,2438.647867,OR,Oregon,Least Severe,,,
-114.4890896,46.28358373,,2000,Poacher,31/12/2000,126.8730731,ID,Idaho,Least Severe,,,
-106.3926461,38.1618804,25/06/2013,2013,Trickle Mountain,22/06/2013,213.1111331,CO,Colorado,Least Severe,,,
-109.2851986,38.36826873,25/06/2013,2013,Lackey Fan,19/06/2013,928.2793092,UT,Utah,Least Severe,,,
-111.598234,35.14177283,22/04/2013,2013,Fisher,16/04/2013,35.23221688,AZ,Arizona,Least Severe,,,
-86.12996047,33.28725374,15/11/2013,2013,Bugs Bunny,14/11/2013,14.13724406,AL,Alabama,Least Severe,,,
-118.6326849,34.11757234,23/06/2014,2013,OLD TOPANGA,11/03/2013,0.08520457,CA,California,Least Severe,,,
-121.4059782,39.16402288,23/06/2014,2013,Beale,15/06/2013,109.2948792,CA,California,Least Severe,,,
-114.3081505,38.87794075,,2000,Phillips,31/12/2000,1086.659186,NV,Nevada,Least Severe,,,
-114.6198647,42.99559068,27/08/2013,2013,Highline,23/08/2013,0.12773877,ID,Idaho,Least Severe,,,
-118.763689,35.19488266,23/06/2014,2013,BEAR,08/06/2013,1.81457538,CA,California,Least Severe,,,
-85.48454697,33.93948268,09/09/2011,2011,Beecham,08/09/2011,110.0850071,AL,Alabama,Least Severe,,,
-94.57366636,31.92599354,07/02/2012,2011,Henderson 448,26/08/2011,10.67363712,TX,Texas,Least Severe,,,
-122.5336452,43.39897974,01/02/2012,2011,Bulldog,17/09/2011,30.64452194,OR,Oregon,Least Severe,,,
-114.1598433,37.43583788,,2000,Kendall,31/12/2000,797.1276528,NV,Nevada,Least Severe,,,
-110.8880582,39.69897251,,2000,Scrabble,26/07/2000,30.63843862,UT,Utah,Least Severe,,,
-101.2518186,33.18698543,09/06/2011,2011,Oak Hill,10/04/2011,9738.871732,TX,Texas,Less Severe,,,
-94.22039822,33.46350459,14/12/2011,2011,Linden 357,03/08/2011,24.46777021,TX,Texas,Least Severe,,,
-94.91340137,32.3987984,21/09/2011,2011,Henderson 116,06/09/2011,1.327549,TX,Texas,Least Severe,,,
-94.84561075,30.6725363,23/09/2011,2011,Livingston 327,25/07/2011,0.19797614,TX,Texas,Least Severe,,,
-95.17358963,29.82829442,23/09/2011,2011,Livingston 349,06/07/2011,0.90413143,TX,Texas,Least Severe,,,
-95.46473003,31.38798965,23/09/2011,2011,Livingston 37,11/08/2011,1.9446236,TX,Texas,Least Severe,,,
-94.35385906,31.97893834,07/02/2012,2011,Henderson 419,24/08/2011,0.89637373,TX,Texas,Least Severe,,,
-94.94901106,31.99552792,07/02/2012,2011,Henderson 527,08/09/2011,18.27019637,TX,Texas,Least Severe,,,
-94.18957857,31.51534379,07/02/2012,2011,Livingston 866,08/09/2011,3.77385318,TX,Texas,Least Severe,,,
-94.15284693,32.10689732,30/12/2011,2011,Henderson 324,05/08/2011,0.26557859,TX,Texas,Least Severe,,,
-119.0532705,37.90189301,29/07/2010,2010,Mono,28/07/2010,1216.862699,CA,California,Least Severe,,,
-113.3604944,37.36903654,,2000,Harmon Creek,31/12/2000,454.4844972,UT,Utah,Least Severe,,,
-117.4860661,42.59372556,,2000,White Mule,03/08/2000,19131.97797,OR,Oregon,Moderate,,,
-122.0061227,41.70190596,23/07/2009,2009,Tennant,22/07/2009,3183.836904,CA,California,Least Severe,,,
-108.0211356,32.53129474,20/01/2011,2009,Carpenter,19/04/2009,523.1819758,NM,New Mexico,Least Severe,,,
-104.3404155,33.21975356,20/01/2011,2009,WITCHITA,31/03/2009,33.269935,NM,New Mexico,Least Severe,,,
-105.0663721,42.79077836,01/05/2008,2005,Whack Fire,15/09/2005,237.0134584,WY,Wyoming,Least Severe,,,
-84.39285301,36.13843943,18/11/2016,2016,SR116-Devonia,17/11/2016,782.0080266,TN,Tennessee,Least Severe,,,
-114.9618477,42.54446236,08/07/2016,2016,Toana RD,05/07/2016,5.80561741,ID,Idaho,Least Severe,,,
-120.3958036,40.66777143,29/10/2009,2009,Snowstorm,30/07/2009,17.63159287,CA,California,Least Severe,,,
-122.7452227,40.46801533,04/11/2009,2009,Jerusalem,07/01/2009,29.67411947,CA,California,Least Severe,,,
-121.094534,38.95528507,01/09/2009,2009,Forty Nine,31/08/2009,343.3381215,CA,California,Least Severe,,,
-114.6799487,46.30856536,08/01/2013,2009,Cedar Creek,05/08/2009,347.6423386,ID,Idaho,Least Severe,,,
-107.9829307,33.42376364,05/03/2012,2003,Boiler,14/04/2003,58549.18128,NM,New Mexico,Severe,,,
-120.0380236,47.86329022,08/02/2010,2009,Union Valley,01/08/2009,2.27334758,WA,Washington,Least Severe,,,
-113.7190442,48.00501522,10/09/2003,2003,Ball Creek,10/09/2003,7611.981843,MT,Montana,Less Severe,,,
-114.5962272,41.17539033,12/02/2013,2009,Independence,27/07/2009,510.1900241,NV,Nevada,Least Severe,,,
-111.9633494,40.334701,29/03/2013,2009,Kiowa Valley,03/07/2009,2.58550257,UT,Utah,Least Severe,,,
-118.5261712,36.31038272,13/01/2011,2009,Shotgun,17/06/2009,1333.441079,CA,California,Least Severe,,,
-112.0802355,38.9561443,08/01/2013,2009,Amos Canyon WFM,31/07/2009,1439.684473,UT,Utah,Least Severe,,,
-120.1376881,34.47585521,,2000,Hondo,10/10/2000,11.46146013,CA,California,Least Severe,,,
-111.3459372,38.04163578,08/01/2013,2009,Steep Creek,18/07/2009,1209.583238,UT,Utah,Least Severe,,,
-121.0364965,35.86051213,13/01/2011,2009,BRYSON,26/08/2009,2256.827761,CA,California,Least Severe,,,
-114.1804994,38.25643424,12/02/2013,2009,Upper Springs,20/07/2009,124.3422207,NV,Nevada,Least Severe,,,
-156.8255906,61.59136065,15/07/2009,2009,Big Lake,14/07/2009,2908.761865,AK,Alaska,Least Severe,,,
-148.3308183,65.38905819,20/07/2009,2009,Slate Creek,17/07/2009,948.7568889,AK,Alaska,Least Severe,,,
-118.5416787,35.0904361,13/01/2011,2009,FOREST,29/08/2009,10.83151964,CA,California,Least Severe,,,
-112.8694389,43.21998492,,2000,Coffee Point,09/08/2000,72800.30168,ID,Idaho,Very Severe,,,
-121.0340188,38.91912798,13/01/2011,2009,FORESTHILL,28/08/2009,9.68799844,CA,California,Least Severe,,,
-113.7476268,42.90245348,02/10/2009,2009,K-3,25/09/2009,889.3615459,ID,Idaho,Least Severe,,,
-122.0768084,40.5030292,13/01/2011,2009,HOPEFUL,18/04/2009,10.65113921,CA,California,Least Severe,,,
-120.9965682,40.69082117,13/01/2011,2009,PRISON,01/08/2009,175.0092783,CA,California,Least Severe,,,
-113.1900462,42.31403278,05/08/2009,2009,247,09/07/2009,28.06606902,ID,Idaho,Least Severe,,,
-117.0119026,33.85519824,03/08/2009,2009,Quail,02/07/2009,38.68639256,CA,California,Least Severe,,,
-117.0935031,33.93595485,03/08/2009,2009,Springs,28/07/2009,71.06953989,CA,California,Least Severe,,,
-107.7774896,38.38984137,31/05/2011,2009,Kinnikin,16/08/2009,9.87282288,CO,Colorado,Least Severe,,,
-119.6154137,38.80876554,12/02/2013,2009,Spring Valley,24/05/2009,9.15340071,NV,Nevada,Least Severe,,,
-116.8898171,33.88598864,13/01/2011,2009,BANNING,03/10/2009,22.35841041,CA,California,Least Severe,,,
-121.3489814,39.13813371,13/01/2011,2009,BEALE,28/08/2009,281.3429382,CA,California,Least Severe,,,
-118.6715747,35.28986056,13/01/2011,2009,BEAR,29/10/2009,236.9607169,CA,California,Least Severe,,,
-118.6410822,34.49711798,13/01/2011,2009,SLOAN,17/07/2009,81.81101453,CA,California,Least Severe,,,
-116.5610042,33.85308897,13/01/2011,2009,TRAM,03/04/2009,49.93807296,CA,California,Least Severe,,,
-120.0107472,34.78165065,,2000,Mc Kinley,28/06/2000,117.2697121,CA,California,Least Severe,,,
-119.4665717,36.85283919,13/01/2011,2009,VALLEY,11/06/2009,43.96301581,CA,California,Least Severe,,,
-109.3885796,33.81889297,08/01/2013,2009,Home,04/08/2009,126.7920078,AZ,Arizona,Least Severe,,,
-107.4404204,44.44507602,07/01/2013,2006,Dry Medicine Creek,05/07/2006,120.6741678,WY,Wyoming,Least Severe,,,
-117.0552896,33.91347276,28/03/2007,2006,Jack,24/09/2006,22.4161725,CA,California,Least Severe,,,
-112.5898707,42.26834244,,2000,Pettit,24/07/2000,10.80713065,ID,Idaho,Least Severe,,,
-105.9706523,47.04851481,05/02/2018,2017,South,27/07/2017,74.28747085,MT,Montana,Least Severe,,,
-101.4856414,31.07765902,20/09/2011,2011,Faulkner,18/06/2011,2108.186662,TX,Texas,Least Severe,,,
-94.16255756,31.65435662,20/09/2011,2011,Henderson 268,31/12/2011,1.96892992,TX,Texas,Least Severe,,,
-94.21671693,31.72587179,20/09/2011,2011,Henderson 288,31/12/2011,6.02932316,TX,Texas,Least Severe,,,
-81.15598373,37.13162733,10/05/2018,2018,Brushy,10/05/2018,121.3012347,VA,Virginia,Least Severe,,,
-93.78334236,30.29546321,01/02/2012,2011,Woodville 963,30/09/2011,3.14148463,TX,Texas,Least Severe,,,
